1093200,40.347924,-73.974451,5.5,329000,9/25/2001,298500,FALSE,White,Male,51,Free,60000,0.06665586,Built,1982,3,F,10,2.5,127700,1183,1,FALSE,1.04
1093300,40.347906,-73.974521,5.5,329000,6/22/2010,429000,TRUE,Asian,Male,69,Free,150000,0.06665586,Built,1982,3,F,10,2.5,135800,1183,1,FALSE,1.04
1093400,40.34788,-73.974578,5.5,329000,5/5/1982,411000,TRUE,White,Male,49,Mortgage,125000,0.06665586,Built,1982,3,F,10,2.5,125900,1183,1,FALSE,1.04
1103500,40.34803,-73.974745,4.5,329000,4/22/1985,158500,TRUE,White,Male,45,Mortgage,55000,0.06665586,Built,1982,3,F,10,2.5,136100,1183,1,FALSE,1.04
1103600,40.348046,-73.974981,5.5,329000,3/2/2007,0,TRUE,White,Male,98,Mortgage,200000,0.06665586,Built,1982,3,F,10,2.5,127700,1183,1,FALSE,1.04
1103700,40.348077,-73.975036,5.5,329000,3/8/2008,470000,FALSE,White,Female,68,Mortgage,125000,0.06665586,Built,1982,3,F,10,2.5,145000,1183,1,FALSE,1.04
1103800,40.348056,-73.975144,4.5,329000,1/18/2008,620000,FALSE,White,Female,62,Mortgage,100000,0.06665586,Built,1982,3,F,10,2.5,143300,1183,1,FALSE,1.04
1103900,40.348086,-73.9752,5.5,329000,5/15/2001,265000,FALSE,Asian,Male,86,Mortgage,200000,0.06665586,Built,1982,3,F,10,2.5,141300,1183,1,FALSE,1.04
1104000,40.34816,-73.975208,5.5,329000,4/29/1982,445000,TRUE,White,Female,47,Mortgage,75000,0.06665586,Built,1982,3,F,10,2.5,122800,1183,1,FALSE,1.04
1104100,40.348187,-73.975261,5.5,329000,5/6/2003,379000,TRUE,White,Female,42,Free,45000,0.06665586,Built,1982,3,F,10,2.5,140700,1189,1,FALSE,1.04
1114200,40.348296,-73.975433,4.5,329000,11/5/2002,0,TRUE,White,Female,56,Mortgage,125000,0.06665586,Built,1982,3,F,10,2.5,139100,1189,1,FALSE,1.04
1114300,40.348247,-73.975433,4.5,329000,9/24/1982,355000,TRUE,White,Male,48,Mortgage,100000,0.06665586,Built,1982,3,F,10,2.5,146600,1189,1,FALSE,1.04
1114400,40.348197,-73.975498,5.5,329000,5/30/1984,115000,TRUE,White,Male,72,Free,200000,0.06665586,Built,1982,3,F,10,2.5,126700,1189,1,FALSE,1.04
1114500,40.348151,-73.975522,5.5,329000,6/18/2002,354900,TRUE,White,Male,40,Mortgage,30000,0.06665586,Built,1982,3,F,10,2.5,146000,1183,1,FALSE,1.04
1114600,40.348097,-73.975557,4.5,329000,4/18/1982,385000,TRUE,White,Male,59,Mortgage,75000,0.06665586,Built,1982,3,F,10,2.5,123300,1183,1,FALSE,1.04
1114700,40.34804,-73.975593,4.5,329000,5/7/1995,526999,FALSE,White,Female,64,Mortgage,75000,0.06665586,Built,1982,3,F,10,2.5,140900,1183,1,FALSE,1.04
