289,40.359794,-73.974665
290,40.360281,-73.975027
292,40.359532,-73.975253
295,40.360073,-73.975447
296,40.360079,-73.975826
297,40.359513,-73.975911
298,40.386241,-73.975667
299,40.359554,-73.97507
300,40.367852,-73.974318
302,40.359523,-73.974845
303,40.359522,-73.974935
304,40.360383,-73.975797
305,40.360518,-73.975362
307,40.359797,-73.975063
308,40.360059,-73.97511
309,40.360041,-73.975204
311,40.360062,-73.975378
312,40.360837,-73.975521
313,40.367459,-73.974315
314,40.360833,-73.975593
315,40.359856,-73.975633
316,40.359807,-73.975246
317,40.360083,-73.975919
318,40.360045,-73.975291
320,40.369011,-73.974329
322,40.360555,-73.975554
323,40.359791,-73.975144
324,40.359803,-73.975326
325,40.360085,-73.976099
326,40.369659,-73.974344
327,40.36035,-73.975554
328,40.360314,-73.975455
329,40.368058,-73.97432
330,40.359854,-73.975523
331,40.367687,-73.974323
332,40.372374,-73.974549
333,40.359812,-73.975392
334,40.360548,-73.975466
335,40.360295,-73.97584
336,40.368251,-73.974335
338,40.387073,-73.975657
339,40.368754,-73.974274
340,40.369979,-73.974388
341,40.368373,-73.974335
342,40.368494,-73.974365
343,40.356291,-73.972746
344,40.354773,-73.973394
345,40.355014,-73.973391
346,40.356026,-73.972879
347,40.355289,-73.973344
348,40.346547,-73.975229
349,40.354536,-73.973375
350,40.355848,-73.972832
351,40.346517,-73.975309
352,40.346531,-73.974255
353,40.346101,-73.975477
354,40.346433,-73.975486
355,40.356489,-73.973395
356,40.346207,-73.975591
357,40.346097,-73.974389
358,40.375391,-73.974645
359,40.346405,-73.975579
360,40.346144,-73.975564
361,40.375465,-73.974655
362,40.375228,-73.974971
363,40.375162,-73.97515
364,40.354115,-73.972814
365,40.356017,-73.97301
366,40.357828,-73.973422
367,40.35721,-73.97325
368,40.361157,-73.97333
369,40.375568,-73.974633
370,40.353925,-73.97282
371,40.346469,-73.9754
372,40.375736,-73.974926
373,40.36134,-73.973394
374,40.375733,-73.974848
375,40.354307,-73.973386
376,40.375744,-73.974731
377,40.374049,-73.974524
378,40.354138,-73.973402
379,40.375754,-73.975014
380,40.352272,-73.974098
381,40.357221,-73.973379
382,40.356023,-73.973144
383,40.375635,-73.974598
384,40.35722,-73.973496
385,40.353715,-73.972839
387,40.390826,-73.975851
388,40.353281,-73.974126
389,40.355945,-73.974088
390,40.375323,-73.974573
391,40.356035,-73.97325
392,40.352317,-73.974939
393,40.390265,-73.976236
394,40.360922,-73.973419
395,40.375236,-73.975073
396,40.354038,-73.97418
397,40.355469,-73.973366
398,40.356035,-73.973367
399,40.394255,-73.976666
400,40.35333,-73.974603
401,40.374197,-73.974544
402,40.375767,-73.975096
403,40.355887,-73.974511
404,40.348571,-73.974215
405,40.391689,-73.976853
406,40.373912,-73.974544
407,40.373136,-73.974708
409,40.39357,-73.976072
410,40.356112,-73.974542
411,40.348795,-73.97416
412,40.357396,-73.973451
413,40.361374,-73.973481
414,40.355765,-73.974498
415,40.390811,-73.976031
416,40.355709,-73.974089
417,40.348807,-73.974454
418,40.354242,-73.974553
419,40.353993,-73.974595
420,40.354125,-73.974569
421,40.391558,-73.975814
422,40.347304,-73.974236
423,40.356361,-73.974558
424,40.356235,-73.974516
425,40.353925,-73.97337
426,40.355639,-73.974532
427,40.348011,-73.974102
428,40.355639,-73.973363
429,40.35388,-73.974654
430,40.391191,-73.975858
431,40.373679,-73.974716
432,40.347855,-73.974134
433,40.356468,-73.974612
434,40.391511,-73.97644
435,40.37433,-73.974556
436,40.356591,-73.974654
437,40.347664,-73.974253
438,40.355842,-73.974045
439,40.360894,-73.973509
440,40.373491,-73.974579
441,40.38241,-73.974943
443,40.39125,-73.976318
445,40.361365,-73.973537
446,40.382503,-73.974966
448,40.393683,-73.976126
449,40.356042,-73.973502
450,40.354375,-73.974552
451,40.390463,-73.976018
452,40.347866,-73.974577
453,40.358035,-73.973993
454,40.34795,-73.974487
455,40.390515,-73.975709
456,40.391712,-73.977113
457,40.391747,-73.976676
458,40.392404,-73.976005
459,40.349007,-73.974493
462,40.382142,-73.974899
463,40.347531,-73.974195
464,40.39146,-73.977364
466,40.379972,-73.974801
467,40.380707,-73.974872
468,40.347453,-73.975769
469,40.358557,-73.973987
470,40.391972,-73.976781
471,40.347588,-73.975746
472,40.362863,-73.975514
473,40.372734,-73.97489
474,40.349107,-73.974966
475,40.391276,-73.97662
476,40.360911,-73.973636
477,40.359341,-73.973993
478,40.349211,-73.974477
479,40.348345,-73.975032
480,40.347723,-73.975758
481,40.348028,-73.975013
482,40.374955,-73.974739
483,40.349798,-73.974127
484,40.349174,-73.974133
485,40.364474,-73.974447
486,40.393832,-73.976161
487,40.372737,-73.97443
488,40.349181,-73.975878
489,40.347256,-73.976517
490,40.391257,-73.976724
491,40.390549,-73.976637
492,40.379025,-73.974758
494,40.391471,-73.976648
495,40.347168,-73.97539
496,40.34816,-73.975254
499,40.348561,-73.974971
500,40.34844,-73.975003
501,40.347109,-73.975277
502,40.347088,-73.976587
504,40.391742,-73.977389
505,40.349743,-73.974893
506,40.391973,-73.977335
507,40.347457,-73.976521
508,40.34717,-73.976553
509,40.379123,-73.974761
510,40.347551,-73.976492
511,40.349426,-73.975838
512,40.357587,-73.974047
513,40.347022,-73.976629
514,40.34812,-73.975544
517,40.34706,-73.97524
518,40.347671,-73.976501
520,40.34726,-73.975529
521,40.348066,-73.975203
523,40.348181,-73.975512
524,40.348177,-73.976017
525,40.379738,-73.975119
526,40.35932,-73.974467
527,40.347991,-73.975547
528,40.391242,-73.976823
529,40.349755,-73.975787
530,40.348417,-73.976035
531,40.346957,-73.976688
532,40.378777,-73.974772
